None
Run timestamp: 17072023_205105_47.
Script arguments:
['../train_nichecompass_reference_model.py', '--dataset', 'vizgen_merfish_human_ovarian_cancer', '--reference_batches', 'batch2', '--n_neighbors', '12', '--no-filter_genes', '--nichenet_keep_target_genes_ratio', '1.', '--nichenet_max_n_target_genes_per_gp', '250', '--add_fc_gps_instead_of_gp_dict_gps', '--include_mebocost_gps', '--species', 'human', '--gp_filter_mode', 'subset', '--combine_overlap_gps', '--overlap_thresh_source_genes', '0.9', '--overlap_thresh_target_genes', '0.9', '--overlap_thresh_genes', '0.9', '--counts_key', 'counts', '--spatial_key', 'spatial', '--adj_key', 'spatial_connectivities', '--mapping_entity_key', 'mapping_entity', '--gp_targets_mask_key', 'nichecompass_gp_targets', '--gp_sources_mask_key', 'nichecompass_gp_sources', '--gp_names_key', 'nichecompass_gp_names', '--model_label', 'loss_weights_ablation', '--active_gp_names_key', 'nichecompass_active_gp_names', '--latent_key', 'nichecompass_latent', '--active_gp_thresh_ratio', '0.', '--gene_expr_recon_dist', 'nb', '--log_variational', '--node_label_method', 'one-hop-norm', '--n_layers_encoder', '1', '--n_hidden_encoder', 'None', '--conv_layer_encoder', 'gcnconv', '--n_epochs', '100', '--n_epochs_all_gps', '25', '--lr', '0.001', '--lambda_edge_recon', '50000000', '--lambda_gene_expr_recon', '3000', '--lambda_group_lasso', '0.', '--lambda_l1_masked', '0.', '--edge_batch_size', '512', '--node_batch_size', 'None', '--n_sampled_neighbors', '-1', '--timestamp_suffix', '_47']

Preparing the gene program mask...
Number of gene programs before filtering and combining: 2264.
Number of gene programs after filtering and combining: 1691.

Processing batch batch2...
Loading data...
Computing spatial neighborhood graph...

Training model...
--- INITIALIZING NEW NETWORK MODULE: VARIATIONAL GENE PROGRAM GRAPH AUTOENCODER ---
LOSS -> include_edge_recon_loss: True, include_gene_expr_recon_loss: True, gene_expr_recon_dist: nb
NODE LABEL METHOD -> one-hop-norm
ACTIVE GP THRESHOLD RATIO -> 0.0
LOG VARIATIONAL -> True
ENCODER -> n_input: 500, n_cat_covariates_embed_input: 0, n_layers: 1, n_hidden: 500, n_latent: 1691, n_addon_latent: 0, conv_layer: gcnconv, n_attention_heads: 0, dropout_rate: 0.0
COSINE SIM GRAPH DECODER -> dropout_rate: 0.0
MASKED GENE EXPRESSION DECODER -> n_input: 1691, n_cat_covariates_embed_input: 0, n_addon_input: 0, n_output: 1000
ONE HOP GCN NORM NODE LABEL AGGREGATOR

--- INITIALIZING TRAINER ---
Number of training nodes: 210667
Number of validation nodes: 23407
Number of training edges: 1455707
Number of validation edges: 161745
Edge batch size: 512
Node batch size: None

--- MODEL TRAINING ---
Epoch 1/100 |--------------------| 1.0% val_auroc_score: 0.9921; val_auprc_score: 0.9913; val_best_acc_score: 0.9577; val_best_f1_score: 0.9580; train_kl_reg_loss: 15582.0245; train_edge_recon_loss: 26243547.7482; train_gene_expr_recon_loss: 2188668.4692; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_global_loss: 28447798.2412; train_optim_loss: 28447798.2412; val_kl_reg_loss: 16139.7389; val_edge_recon_loss: 26080829.1203; val_gene_expr_recon_loss: 2086798.3370; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_global_loss: 28183767.1835; val_optim_loss: 28183767.1835
Epoch 2/100 |--------------------| 2.0% val_auroc_score: 0.9949; val_auprc_score: 0.9943; val_best_acc_score: 0.9675; val_best_f1_score: 0.9677; train_kl_reg_loss: 16367.7326; train_edge_recon_loss: 25856487.1301; train_gene_expr_recon_loss: 2068640.2716; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_global_loss: 27941495.1266; train_optim_loss: 27941495.1266; val_kl_reg_loss: 16592.4638; val_edge_recon_loss: 25954121.6392; val_gene_expr_recon_loss: 2052570.6167; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_global_loss: 28023284.6646; val_optim_loss: 28023284.6646
Epoch 3/100 |--------------------| 3.0% val_auroc_score: 0.9955; val_auprc_score: 0.9949; val_best_acc_score: 0.9703; val_best_f1_score: 0.9704; train_kl_reg_loss: 16813.9997; train_edge_recon_loss: 25788451.9241; train_gene_expr_recon_loss: 2051036.6010; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_global_loss: 27856302.5190; train_optim_loss: 27856302.5190; val_kl_reg_loss: 16495.2431; val_edge_recon_loss: 25924239.3608; val_gene_expr_recon_loss: 2043466.5471; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_global_loss: 27984201.1835; val_optim_loss: 27984201.1835
Epoch 4/100 |--------------------| 4.0% val_auroc_score: 0.9957; val_auprc_score: 0.9950; val_best_acc_score: 0.9720; val_best_f1_score: 0.9721; train_kl_reg_loss: 16943.4488; train_edge_recon_loss: 25757818.9761; train_gene_expr_recon_loss: 2045151.4956; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_global_loss: 27819913.9008; train_optim_loss: 27819913.9008; val_kl_reg_loss: 17687.2266; val_edge_recon_loss: 25888087.4810; val_gene_expr_recon_loss: 2041859.4019; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_global_loss: 27947634.1329; val_optim_loss: 27947634.1329
Epoch 5/100 |█-------------------| 5.0% val_auroc_score: 0.9966; val_auprc_score: 0.9961; val_best_acc_score: 0.9751; val_best_f1_score: 0.9752; train_kl_reg_loss: 17014.6363; train_edge_recon_loss: 25736038.3558; train_gene_expr_recon_loss: 2042061.6069; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_global_loss: 27795114.5781; train_optim_loss: 27795114.5781; val_kl_reg_loss: 16745.5970; val_edge_recon_loss: 25828966.5127; val_gene_expr_recon_loss: 2038854.6610; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_global_loss: 27884566.7532; val_optim_loss: 27884566.7532
Epoch 6/100 |█-------------------| 6.0% val_auroc_score: 0.9966; val_auprc_score: 0.9958; val_best_acc_score: 0.9762; val_best_f1_score: 0.9763; train_kl_reg_loss: 16953.6878; train_edge_recon_loss: 25712614.7679; train_gene_expr_recon_loss: 2041264.9371; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_global_loss: 27770833.3882; train_optim_loss: 27770833.3882; val_kl_reg_loss: 16800.1099; val_edge_recon_loss: 25838902.7278; val_gene_expr_recon_loss: 2039204.8703; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_global_loss: 27894907.7025; val_optim_loss: 27894907.7025
Epoch 7/100 |█-------------------| 7.0% val_auroc_score: 0.9970; val_auprc_score: 0.9963; val_best_acc_score: 0.9778; val_best_f1_score: 0.9780; train_kl_reg_loss: 16931.4822; train_edge_recon_loss: 25700628.7018; train_gene_expr_recon_loss: 2039725.2580; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_global_loss: 27757285.4107; train_optim_loss: 27757285.4107; val_kl_reg_loss: 16719.9738; val_edge_recon_loss: 25820065.5696; val_gene_expr_recon_loss: 2036613.3845; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_global_loss: 27873398.9747; val_optim_loss: 27873398.9747
Epoch 8/100 |█-------------------| 8.0% val_auroc_score: 0.9971; val_auprc_score: 0.9966; val_best_acc_score: 0.9787; val_best_f1_score: 0.9788; train_kl_reg_loss: 16879.1369; train_edge_recon_loss: 25682652.8966; train_gene_expr_recon_loss: 2039012.2857; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_global_loss: 27738544.3305; train_optim_loss: 27738544.3305; val_kl_reg_loss: 16769.9361; val_edge_recon_loss: 25793955.9620; val_gene_expr_recon_loss: 2042802.0142; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_global_loss: 27853527.9430; val_optim_loss: 27853527.9430
Epoch 9/100 |█-------------------| 9.0% val_auroc_score: 0.9972; val_auprc_score: 0.9966; val_best_acc_score: 0.9788; val_best_f1_score: 0.9789; train_kl_reg_loss: 16828.9169; train_edge_recon_loss: 25668674.5211; train_gene_expr_recon_loss: 2037918.7884; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_global_loss: 27723422.2616; train_optim_loss: 27723422.2616; val_kl_reg_loss: 16500.8917; val_edge_recon_loss: 25776250.3797; val_gene_expr_recon_loss: 2034885.2061; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_global_loss: 27827636.5000; val_optim_loss: 27827636.5000
Epoch 10/100 |██------------------| 10.0% val_auroc_score: 0.9974; val_auprc_score: 0.9970; val_best_acc_score: 0.9801; val_best_f1_score: 0.9802; train_kl_reg_loss: 16785.0255; train_edge_recon_loss: 25656517.5710; train_gene_expr_recon_loss: 2037662.1603; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_global_loss: 27710964.7384; train_optim_loss: 27710964.7384; val_kl_reg_loss: 16128.0153; val_edge_recon_loss: 25770552.4430; val_gene_expr_recon_loss: 2034518.4885; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_global_loss: 27821198.9747; val_optim_loss: 27821198.9747
Epoch 11/100 |██------------------| 11.0% val_auroc_score: 0.9975; val_auprc_score: 0.9971; val_best_acc_score: 0.9810; val_best_f1_score: 0.9811; train_kl_reg_loss: 16738.9048; train_edge_recon_loss: 25646202.3629; train_gene_expr_recon_loss: 2036402.6191; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_global_loss: 27699343.8903; train_optim_loss: 27699343.8903; val_kl_reg_loss: 15999.5401; val_edge_recon_loss: 25727554.7342; val_gene_expr_recon_loss: 2036458.8528; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_global_loss: 27780013.1519; val_optim_loss: 27780013.1519
